Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-09-07 04:00:00,12,38.0,2.6,36.0,2.6,-9999.0,1.0,1.0588,1.0,10.7869,1.0,11.8456,1.0,-9999.0,1.0,-9999.0,1.0,1.29985,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 05:00:00,12,32.0,1.0,35.0,1.0,-9999.0,1.0,2.4734,1.0,12.625,1.0,15.0984,1.0,-9999.0,1.0,-9999.0,1.0,0.8385,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 06:00:00,12,37.0,1.0,41.0,1.0,-9999.0,1.0,9.1141,1.0,19.8924,1.0,29.0065,1.0,-9999.0,1.0,-9999.0,1.0,0.98528,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 07:00:00,12,41.0,1.0,49.0,1.0,-9999.0,1.0,26.2726,1.0,24.4047,1.0,50.6773,1.0,-9999.0,1.0,-9999.0,1.0,1.48511,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 08:00:00,12,42.0,1.0,67.0,1.0,-9999.0,1.0,32.2546,1.0,24.2241,1.0,56.4786,1.0,-9999.0,1.0,-9999.0,1.0,1.7018,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 09:00:00,12,40.0,1.0,56.0,1.0,-9999.0,1.0,18.6031,3.1,21.1663,3.1,39.7694,3.1,-9999.0,1.0,-9999.0,1.0,2.03409,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 10:00:00,12,47.0,1.0,49.0,1.0,-9999.0,1.0,16.835,3.1,21.8808,3.1,38.7159,3.1,-9999.0,1.0,-9999.0,1.0,2.46092,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 11:00:00,12,49.0,1.0,53.0,1.0,-9999.0,1.0,-9999.0,3.1,-9999.0,3.1,-9999.0,3.1,-9999.0,1.0,-9999.0,1.0,1.95009,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 12:00:00,12,30.0,1.0,60.0,1.0,-9999.0,1.0,15.3706,1.0,19.9455,1.0,35.316,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 13:00:00,12,47.0,1.0,63.0,1.0,-9999.0,1.0,12.041,1.0,27.6147,1.0,39.6557,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 14:00:00,12,26.0,1.0,42.0,1.0,-9999.0,1.0,3.2421,1.0,21.45,1.0,24.6921,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 15:00:00,12,26.0,1.0,39.0,1.0,-9999.0,1.0,4.4722,1.0,29.2435,1.0,33.7156,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 16:00:00,12,22.0,1.0,46.0,1.0,-9999.0,1.0,7.9022,1.0,27.4412,1.0,35.3434,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 17:00:00,12,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,5.1847,1.0,27.5731,1.0,32.7578,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 18:00:00,12,27.0,1.0,45.0,1.0,-9999.0,1.0,9.3986,1.0,26.5258,1.0,35.9244,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 19:00:00,12,35.0,1.0,58.0,1.0,-9999.0,1.0,17.3761,1.0,31.2888,1.0,48.6649,1.0,-9999.0,1.0,-9999.0,1.0,1.81704,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 20:00:00,12,37.0,1.0,54.0,1.0,-9999.0,1.0,27.4133,1.0,27.7425,1.0,55.1557,1.0,-9999.0,1.0,-9999.0,1.0,1.47812,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 21:00:00,12,22.0,1.0,40.0,1.0,-9999.0,1.0,10.8502,1.0,21.577,1.0,32.4271,1.0,-9999.0,1.0,-9999.0,1.0,1.0381,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 22:00:00,12,13.0,1.0,33.0,1.0,-9999.0,1.0,0.3757,1.0,17.7665,1.0,18.1422,1.0,-9999.0,1.0,-9999.0,1.0,0.761333,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 23:00:00,12,23.0,1.0,29.0,1.0,-9999.0,1.0,3.2986,1.0,27.3403,1.0,30.6389,1.0,-9999.0,1.0,-9999.0,1.0,1.39762,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 00:00:00,12,32.0,1.0,48.0,1.0,-9999.0,1.0,5.4077,1.0,24.3649,1.0,29.7726,1.0,-9999.0,1.0,-9999.0,1.0,1.77507,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 01:00:00,12,35.0,1.0,56.0,1.0,-9999.0,1.0,4.7756,1.0,22.8677,1.0,27.6432,1.0,-9999.0,1.0,-9999.0,1.0,1.5752,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 02:00:00,12,30.0,1.0,37.0,1.0,-9999.0,1.0,3.0888,1.0,20.5962,1.0,23.685,1.0,-9999.0,1.0,-9999.0,1.0,2.223,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 03:00:00,12,33.0,1.0,39.0,1.0,-9999.0,1.0,2.8728,1.0,16.4685,2.3,19.3413,1.0,-9999.0,1.0,-9999.0,1.0,1.73425,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 04:00:00,12,21.0,1.0,26.0,1.0,-9999.0,1.0,0.0376,1.0,10.6324,1.0,10.67,1.0,-9999.0,1.0,-9999.0,1.0,0.90715,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 05:00:00,12,10.0,2.6,9.0,2.6,-9999.0,1.0,2.5689,1.0,14.8661,1.0,17.435,1.0,-9999.0,1.0,-9999.0,1.0,0.50765,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 06:00:00,12,22.0,1.0,29.0,1.0,-9999.0,1.0,5.6041,2.1,20.2813,1.0,25.8853,1.0,-9999.0,1.0,-9999.0,1.0,0.576633,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 07:00:00,12,27.0,1.0,40.0,1.0,-9999.0,1.0,36.4494,1.0,26.0215,1.0,62.4708,1.0,-9999.0,1.0,-9999.0,1.0,1.67817,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 08:00:00,12,34.0,1.0,46.0,1.0,-9999.0,1.0,50.1796,1.0,29.424,1.0,79.6036,1.0,-9999.0,1.0,-9999.0,1.0,2.0953,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 09:00:00,12,41.0,1.0,52.0,1.0,-9999.0,1.0,44.1106,1.0,39.1863,1.0,83.2969,1.0,-9999.0,1.0,-9999.0,1.0,2.11643,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 10:00:00,12,48.0,1.0,62.0,1.0,-9999.0,1.0,23.8238,2.3,43.7098,2.3,67.5336,2.3,-9999.0,1.0,-9999.0,1.0,2.13471,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 11:00:00,12,35.0,1.0,52.0,1.0,-9999.0,1.0,12.131,1.0,37.5669,1.0,49.6979,1.0,-9999.0,1.0,-9999.0,1.0,1.67207,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 12:00:00,12,46.0,1.0,48.0,1.0,-9999.0,1.0,7.3733,1.0,33.2961,1.0,40.6694,1.0,-9999.0,1.0,-9999.0,1.0,1.16715,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 13:00:00,12,40.0,1.0,67.0,1.0,-9999.0,1.0,2.8254,1.0,25.0984,1.0,27.9238,1.0,-9999.0,1.0,-9999.0,1.0,1.02736,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 14:00:00,12,17.0,1.0,38.0,1.0,-9999.0,1.0,6.0607,1.0,18.4965,1.0,24.5572,1.0,-9999.0,1.0,-9999.0,1.0,1.12002,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 15:00:00,12,25.0,1.0,46.0,1.0,-9999.0,1.0,6.3037,1.0,25.7736,1.0,32.0773,1.0,-9999.0,1.0,-9999.0,1.0,1.64204,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 16:00:00,12,31.0,1.0,48.0,1.0,-9999.0,1.0,12.3921,1.0,26.9438,1.0,39.336,1.0,-9999.0,1.0,-9999.0,1.0,1.84505,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 17:00:00,12,24.0,1.0,59.0,1.0,-9999.0,1.0,30.0255,1.0,38.5329,1.0,68.5584,1.0,-9999.0,1.0,-9999.0,1.0,2.10977,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 18:00:00,12,23.0,1.0,56.0,1.0,-9999.0,1.0,26.2005,1.0,32.8724,1.0,59.0728,1.0,-9999.0,1.0,-9999.0,1.0,2.30704,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 19:00:00,12,32.0,1.0,60.0,1.0,-9999.0,1.0,36.5252,1.0,32.9199,1.0,69.4451,1.0,-9999.0,1.0,-9999.0,1.0,1.93247,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 20:00:00,12,23.0,1.0,51.0,1.0,-9999.0,1.0,23.5781,1.0,24.7308,1.0,48.3089,1.0,-9999.0,1.0,-9999.0,1.0,1.84777,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 21:00:00,12,24.0,1.0,39.0,1.0,-9999.0,1.0,11.4588,1.0,19.2883,1.0,30.7471,1.0,-9999.0,1.0,-9999.0,1.0,1.52033,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 22:00:00,12,12.0,1.0,32.0,1.0,-9999.0,1.0,6.4008,1.0,16.7115,1.0,23.1123,1.0,-9999.0,1.0,-9999.0,1.0,1.16534,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-08 23:00:00,12,17.0,1.0,22.0,2.1,-9999.0,1.0,0.0798,2.1,11.8637,1.0,11.9435,2.1,-9999.0,1.0,-9999.0,1.0,1.027,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 00:00:00,12,10.0,1.0,22.0,1.0,-9999.0,1.0,-0.5447,3.0,10.4689,2.6,9.9241,2.6,-9999.0,1.0,-9999.0,1.0,0.814898,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 01:00:00,12,23.0,1.0,23.0,1.0,-9999.0,1.0,-0.116,3.0,12.1438,2.6,12.0278,2.6,-9999.0,1.0,-9999.0,1.0,0.833633,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 02:00:00,12,24.0,1.0,26.0,1.0,-9999.0,1.0,0.119,1.0,16.8102,1.0,16.9292,1.0,-9999.0,1.0,-9999.0,1.0,0.665883,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 03:00:00,12,23.0,1.0,27.0,1.0,-9999.0,1.0,1.2961,1.0,17.4013,1.0,18.6974,1.0,-9999.0,1.0,-9999.0,1.0,0.614183,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 04:00:00,12,25.0,2.6,24.0,2.6,-9999.0,1.0,2.1929,1.0,17.1115,1.0,19.3044,1.0,-9999.0,1.0,-9999.0,1.0,0.62768,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 05:00:00,12,27.0,1.0,31.0,1.0,-9999.0,1.0,17.95,1.0,19.7478,1.0,37.6977,1.0,-9999.0,1.0,-9999.0,1.0,0.911085,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 06:00:00,12,30.0,1.0,33.0,1.0,-9999.0,1.0,32.8213,1.0,23.2142,1.0,56.0355,1.0,-9999.0,1.0,-9999.0,1.0,1.2768,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 07:00:00,12,42.0,1.0,73.0,1.0,-9999.0,1.0,92.3624,2.2,25.412,1.0,117.774,1.0,-9999.0,1.0,-9999.0,1.0,3.54143,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 08:00:00,12,47.0,1.0,75.0,1.0,-9999.0,1.0,90.8802,2.3,27.1513,1.0,118.032,1.0,-9999.0,1.0,-9999.0,1.0,3.7834,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 09:00:00,12,36.0,1.0,68.0,1.0,-9999.0,1.0,69.3258,1.0,36.7179,1.0,106.044,2.3,-9999.0,1.0,-9999.0,1.0,3.16571,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 10:00:00,12,46.0,1.0,66.0,1.0,-9999.0,1.0,33.0853,2.3,41.8469,1.0,74.9322,2.3,-9999.0,1.0,-9999.0,1.0,2.0731,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 11:00:00,12,38.0,1.0,45.0,1.0,-9999.0,1.0,13.6055,1.0,35.5935,1.0,49.199,1.0,-9999.0,1.0,-9999.0,1.0,1.90823,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 12:00:00,12,37.0,1.0,46.0,1.0,-9999.0,1.0,8.1442,1.0,29.9793,1.0,38.1235,1.0,-9999.0,1.0,-9999.0,1.0,2.24784,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 13:00:00,12,28.0,1.0,62.0,1.0,-9999.0,1.0,8.1288,1.0,20.5762,1.0,28.7051,1.0,-9999.0,1.0,-9999.0,1.0,2.249,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 14:00:00,12,32.0,1.0,61.0,1.0,-9999.0,1.0,17.4463,1.0,26.0041,1.0,43.4505,1.0,-9999.0,1.0,-9999.0,1.0,2.76129,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 15:00:00,12,28.0,1.0,51.0,1.0,-9999.0,1.0,22.9306,1.0,28.39,1.0,51.3206,1.0,-9999.0,1.0,-9999.0,1.0,2.4897,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 16:00:00,12,27.0,1.0,60.0,1.0,-9999.0,1.0,22.0,1.0,24.8452,1.0,46.8452,1.0,-9999.0,1.0,-9999.0,1.0,3.04825,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 17:00:00,12,25.0,1.0,61.0,1.0,-9999.0,1.0,28.6904,1.0,23.793,1.0,52.4834,1.0,-9999.0,1.0,-9999.0,1.0,2.82855,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 18:00:00,12,28.0,1.0,60.0,1.0,-9999.0,1.0,28.263,1.0,25.6278,1.0,53.8908,1.0,-9999.0,1.0,-9999.0,1.0,2.656,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 19:00:00,12,22.0,1.0,44.0,1.0,-9999.0,1.0,31.6689,1.0,25.535,1.0,57.2039,1.0,-9999.0,1.0,-9999.0,1.0,1.94882,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 20:00:00,12,28.0,1.0,55.0,1.0,-9999.0,1.0,30.3764,1.0,25.5774,1.0,55.9538,1.0,-9999.0,1.0,-9999.0,1.0,3.56081,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 21:00:00,12,21.0,1.0,59.0,1.0,-9999.0,1.0,41.7096,1.0,25.1605,1.0,66.8701,1.0,-9999.0,1.0,-9999.0,1.0,4.08466,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 22:00:00,12,20.0,1.0,44.0,1.0,-9999.0,1.0,21.5078,1.0,21.8789,1.0,43.3867,1.0,-9999.0,1.0,-9999.0,1.0,3.56834,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-09 23:00:00,12,22.0,1.0,39.0,1.0,-9999.0,1.0,9.9839,1.0,19.2711,1.0,29.255,1.0,-9999.0,1.0,-9999.0,1.0,3.12325,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 00:00:00,12,26.0,1.0,35.0,1.0,-9999.0,1.0,8.0909,1.0,17.1749,1.0,25.2658,1.0,-9999.0,1.0,-9999.0,1.0,2.2709,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 01:00:00,12,29.0,1.0,33.0,1.0,-9999.0,1.0,6.4352,1.0,16.6307,1.0,23.0658,1.0,-9999.0,1.0,-9999.0,1.0,1.44087,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 02:00:00,12,34.0,1.0,38.0,1.0,-9999.0,1.0,8.3521,1.0,17.4004,1.0,25.7525,1.0,-9999.0,1.0,-9999.0,1.0,2.23065,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 03:00:00,12,34.0,1.0,37.0,1.0,-9999.0,1.0,10.9703,1.0,16.1472,1.0,27.1175,1.0,-9999.0,1.0,-9999.0,1.0,2.48362,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 04:00:00,12,33.0,1.0,38.0,1.0,-9999.0,1.0,6.5926,1.0,14.5302,1.0,21.1228,1.0,-9999.0,1.0,-9999.0,1.0,3.32612,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 05:00:00,12,38.0,1.0,51.0,1.0,-9999.0,1.0,20.7527,1.0,14.8029,1.0,35.5556,1.0,-9999.0,1.0,-9999.0,1.0,3.72353,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 06:00:00,12,41.0,1.0,57.0,1.0,-9999.0,1.0,36.4803,1.0,15.5537,1.0,52.034,1.0,-9999.0,1.0,-9999.0,1.0,6.08577,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 07:00:00,12,45.0,1.0,65.0,1.0,-9999.0,1.0,65.1873,2.2,16.2202,1.0,81.4075,2.2,-9999.0,1.0,-9999.0,1.0,6.82333,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-10 08:00:00,12,44.0,1.0,67.0,1.0,-9999.0,1.0,55.0418,2.2,22.0555,1.0,77.0973,2.2,-9999.0,1.0,-9999.0,1.0,11.0015,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
